Season,Race,DriverID,FastestPracticeLap,AvgPracticeLap
2021,Abu Dhabi Grand Prix,vettel,85.115,103.90198529411765
2021,Abu Dhabi Grand Prix,latifi,85.322,106.1894745762712
2021,Abu Dhabi Grand Prix,raikkonen,85.037,103.68569491525425
2021,Abu Dhabi Grand Prix,mazepin,86.332,106.3868909090909
2021,Abu Dhabi Grand Prix,gasly,84.251,101.93960317460316
2021,Abu Dhabi Grand Prix,perez,84.047,106.06110169491527
2021,Abu Dhabi Grand Prix,alonso,84.225,102.84853225806452
2021,Abu Dhabi Grand Prix,leclerc,84.557,104.21567272727273
2021,Abu Dhabi Grand Prix,stroll,84.821,103.38758333333334
2021,Abu Dhabi Grand Prix,tsunoda,84.223,105.444625
2021,Abu Dhabi Grand Prix,ocon,84.034,101.85001694915253
2021,Abu Dhabi Grand Prix,max_verstappen,83.488,101.43821428571428
2021,Abu Dhabi Grand Prix,hamilton,83.274,98.4797659574468
2021,Abu Dhabi Grand Prix,mick_schumacher,85.34,104.43908928571429
2021,Abu Dhabi Grand Prix,sainz,84.595,103.54760714285715
2021,Abu Dhabi Grand Prix,bottas,84.025,106.77252459016393
2021,Abu Dhabi Grand Prix,nan,87.481,104.21608333333334
2021,Abu Dhabi Grand Prix,giovinazzi,85.048,106.49922807017543
2021,Abu Dhabi Grand Prix,russell,85.22,102.26955555555556
2022,Pre-Season Track Session,ricciardo,89.902,105.86112499999999
2022,Pre-Season Track Session,norris,89.102,105.22147619047618
2022,Pre-Season Track Session,vettel,89.593,108.70358974358973
2022,Pre-Season Track Session,leclerc,88.348,109.57707142857143
2022,Pre-Season Track Session,stroll,89.892,107.44183333333334
2022,Pre-Season Track Session,kevin_magnussen,90.48,107.42302439024391
2022,Pre-Season Track Session,tsunoda,90.039,106.63695744680851
2022,Pre-Season Track Session,zhou,89.752,106.681075
2022,Pre-Season Track Session,hamilton,88.488,106.02345454545456
2022,Pre-Season Track Session,mick_schumacher,89.51,105.8865111111111
2022,Pre-Season Track Session,sainz,88.689,107.48681818181818
2022,Pre-Season Track Session,bottas,89.185,106.21443749999999
2022,Pre-Season Track Session,max_verstappen,87.901,105.93321428571429
2022,Pre-Season Track Session,latifi,90.489,108.59764864864864
2022,Pre-Season Track Session,gasly,89.885,105.25117777777777
2022,Pre-Season Track Session,perez,88.311,112.29096774193549
2022,Pre-Season Track Session,alonso,89.52,104.02775757575758
2022,Pre-Season Track Session,albon,89.78,106.52046666666666
2022,Pre-Season Track Session,ocon,89.552,105.80941935483871
2022,Pre-Season Track Session,russell,88.426,103.91472727272726
2022,Pre-Season Test,max_verstappen,95.825,107.36468181818182
2022,Pre-Season Test,norris,97.449,110.78574545454546
2022,Pre-Season Test,vettel,97.151,109.92824528301887
2022,Pre-Season Test,gasly,97.29,111.17231372549018
2022,Pre-Season Test,perez,96.397,108.63357777777779
2022,Pre-Season Test,alonso,96.928,110.44709615384615
2022,Pre-Season Test,stroll,97.215,110.24505660377359
2022,Pre-Season Test,tsunoda,97.888,112.6798431372549
2022,Pre-Season Test,albon,97.904,112.49082692307692
2022,Pre-Season Test,zhou,98.276,108.9695641025641
2022,Pre-Season Test,nan,99.911,108.31211111111111
2022,Pre-Season Test,ocon,97.468,110.6618679245283
2022,Pre-Season Test,nan,98.951,117.5292
2022,Pre-Season Test,hamilton,96.401,106.85297727272727
2022,Pre-Season Test,nan,100.325,115.50982352941176
2022,Pre-Season Test,mick_schumacher,98.132,110.5292888888889
2022,Pre-Season Test,sainz,96.271,107.47547169811321
2022,Pre-Season Test,russell,97.064,111.26818181818182
2022,Pre-Season Test,nan,100.175,110.89753333333333
2022,Pre-Season Test,nan,103.063,122.40100000000001
2022,Pre-Season Test,ricciardo,97.622,108.56576595744681
2022,Pre-Season Test,latifi,98.028,112.77102941176472
2022,Pre-Season Test,leclerc,96.145,106.29715000000002
2022,Pre-Season Test,kevin_magnussen,97.519,109.44948648648648
2022,Pre-Season Test,bottas,97.31,108.44293750000001
2022,Bahrain Grand Prix,max_verstappen,91.936,106.11097777777778
2022,Bahrain Grand Prix,ricciardo,94.166,108.83333333333333
2022,Bahrain Grand Prix,norris,93.28,107.09798214285715
2022,Bahrain Grand Prix,latifi,94.486,111.44979545454545
2022,Bahrain Grand Prix,gasly,93.621,108.5346
2022,Bahrain Grand Prix,perez,92.791,109.21270588235294
2022,Bahrain Grand Prix,alonso,92.877,106.28730232558141
2022,Bahrain Grand Prix,leclerc,92.023,110.585
2022,Bahrain Grand Prix,stroll,93.92,112.46088235294118
2022,Bahrain Grand Prix,kevin_magnussen,93.183,111.29708695652174
2022,Bahrain Grand Prix,tsunoda,93.789,109.64018421052633
2022,Bahrain Grand Prix,albon,94.735,112.25332499999999
2022,Bahrain Grand Prix,zhou,93.88,112.47194444444443
2022,Bahrain Grand Prix,hulkenberg,93.971,109.68506779661017
2022,Bahrain Grand Prix,ocon,93.36,109.70564444444445
2022,Bahrain Grand Prix,hamilton,93.121,110.97709756097561
2022,Bahrain Grand Prix,mick_schumacher,93.085,108.6724716981132
2022,Bahrain Grand Prix,sainz,92.52,109.9851
2022,Bahrain Grand Prix,russell,92.529,107.50767346938775
2022,Bahrain Grand Prix,bottas,92.951,109.9059512195122
2022,Saudi Arabian Grand Prix,max_verstappen,89.768,109.05522222222221
2022,Saudi Arabian Grand Prix,ricciardo,91.186,108.80427450980392
2022,Saudi Arabian Grand Prix,norris,90.735,108.24981481481481
2022,Saudi Arabian Grand Prix,latifi,91.814,108.14653846153846
2022,Saudi Arabian Grand Prix,gasly,90.148,107.2074642857143
2022,Saudi Arabian Grand Prix,perez,89.833,107.45555102040817
2022,Saudi Arabian Grand Prix,alonso,90.296,105.93083333333334
2022,Saudi Arabian Grand Prix,leclerc,89.735,109.5329534883721
2022,Saudi Arabian Grand Prix,stroll,91.067,111.06251785714286
2022,Saudi Arabian Grand Prix,kevin_magnussen,90.262,116.81138461538461
2022,Saudi Arabian Grand Prix,tsunoda,90.415,112.41464912280702
2022,Saudi Arabian Grand Prix,albon,91.374,110.3222456140351
2022,Saudi Arabian Grand Prix,zhou,90.946,111.34275862068965
2022,Saudi Arabian Grand Prix,hulkenberg,91.424,110.74956666666667
2022,Saudi Arabian Grand Prix,ocon,90.139,106.69436842105263
2022,Saudi Arabian Grand Prix,hamilton,90.513,107.0258
2022,Saudi Arabian Grand Prix,mick_schumacher,90.765,107.55012962962964
2022,Saudi Arabian Grand Prix,sainz,90.009,110.30510256410257
2022,Saudi Arabian Grand Prix,russell,90.664,107.56836538461539
2022,Saudi Arabian Grand Prix,bottas,90.03,110.82884090909091
2022,Australian Grand Prix,max_verstappen,79.223,99.13691836734694
2022,Australian Grand Prix,ricciardo,79.693,97.63592
2022,Australian Grand Prix,norris,79.117,98.4151875
2022,Australian Grand Prix,vettel,81.661,98.14377777777777
2022,Australian Grand Prix,latifi,81.05,100.31678846153847
2022,Australian Grand Prix,gasly,80.133,99.80531034482757
2022,Australian Grand Prix,perez,79.265,99.38535555555556
2022,Australian Grand Prix,alonso,79.275,94.58157446808511
2022,Australian Grand Prix,leclerc,78.978,102.3257358490566
2022,Australian Grand Prix,stroll,80.611,97.38176
2022,Australian Grand Prix,kevin_magnussen,81.025,99.14436363636364
2022,Australian Grand Prix,tsunoda,80.071,97.01827118644069
2022,Australian Grand Prix,albon,80.958,97.64408620689655
2022,Australian Grand Prix,zhou,80.836,99.09634
2022,Australian Grand Prix,ocon,79.842,97.23566071428571
2022,Australian Grand Prix,hamilton,79.896,95.41458490566038
2022,Australian Grand Prix,mick_schumacher,80.692,101.16295238095238
2022,Australian Grand Prix,sainz,79.376,100.50564285714286
2022,Australian Grand Prix,russell,80.096,94.40517241379311
2022,Australian Grand Prix,bottas,80.008,96.52692452830188
2022,Emilia Romagna Grand Prix,max_verstappen,80.371,91.55493877551021
2022,Emilia Romagna Grand Prix,ricciardo,95.625,102.89281818181817
2022,Emilia Romagna Grand Prix,norris,83.821,101.35108333333334
2022,Emilia Romagna Grand Prix,vettel,81.155,91.82592307692309
2022,Emilia Romagna Grand Prix,latifi,81.263,91.81321052631579
2022,Emilia Romagna Grand Prix,gasly,80.439,91.6601
2022,Emilia Romagna Grand Prix,perez,79.538,92.34397777777778
2022,Emilia Romagna Grand Prix,alonso,80.174,91.05375
2022,Emilia Romagna Grand Prix,leclerc,79.74,92.5509019607843
2022,Emilia Romagna Grand Prix,stroll,81.149,95.1456603773585
2022,Emilia Romagna Grand Prix,kevin_magnussen,80.74,92.91460869565218
2022,Emilia Romagna Grand Prix,tsunoda,80.381,92.03329787234041
2022,Emilia Romagna Grand Prix,albon,80.591,91.32172093023256
2022,Emilia Romagna Grand Prix,zhou,80.498,93.52984444444444
2022,Emilia Romagna Grand Prix,ocon,81.179,92.478575
2022,Emilia Romagna Grand Prix,hamilton,79.992,92.63954761904762
2022,Emilia Romagna Grand Prix,mick_schumacher,80.977,93.85802222222222
2022,Emilia Romagna Grand Prix,sainz,80.258,93.60565306122449
2022,Emilia Romagna Grand Prix,russell,79.457,94.15968181818181
2022,Emilia Romagna Grand Prix,bottas,94.615,104.98475
2022,Miami Grand Prix,max_verstappen,90.649,106.97289285714285
2022,Miami Grand Prix,ricciardo,91.208,107.30144
2022,Miami Grand Prix,norris,90.535,107.95428846153845
2022,Miami Grand Prix,vettel,91.049,111.91003448275862
2022,Miami Grand Prix,latifi,92.376,110.20989361702127
2022,Miami Grand Prix,gasly,90.547,107.40105454545454
2022,Miami Grand Prix,perez,90.15,111.96838461538461
2022,Miami Grand Prix,alonso,90.372,107.64856140350877
2022,Miami Grand Prix,leclerc,90.044,107.85348
2022,Miami Grand Prix,stroll,91.631,115.20222641509433
2022,Miami Grand Prix,kevin_magnussen,90.921,104.3047659574468
2022,Miami Grand Prix,tsunoda,91.26,108.23177049180327
2022,Miami Grand Prix,albon,91.501,109.28302272727274
2022,Miami Grand Prix,zhou,90.86,111.00765384615384
2022,Miami Grand Prix,ocon,90.861,109.51582926829269
2022,Miami Grand Prix,hamilton,90.179,107.45834146341464
2022,Miami Grand Prix,mick_schumacher,91.05,107.95543478260869
2022,Miami Grand Prix,sainz,90.964,111.73447727272728
2022,Miami Grand Prix,russell,89.938,108.74847826086958
2022,Miami Grand Prix,bottas,91.885,105.1248125
2022,Spanish Grand Prix,max_verstappen,79.844,96.00466666666667
2022,Spanish Grand Prix,ricciardo,80.91,98.13207843137255
2022,Spanish Grand Prix,norris,80.403,98.00958974358974
2022,Spanish Grand Prix,vettel,80.703,97.25699999999999
2022,Spanish Grand Prix,latifi,82.419,100.38829508196721
2022,Spanish Grand Prix,gasly,80.917,97.28313333333334
2022,Spanish Grand Prix,alonso,80.203,94.69767857142857
2022,Spanish Grand Prix,leclerc,79.67,93.38195384615385
2022,Spanish Grand Prix,stroll,81.249,99.53622727272727
2022,Spanish Grand Prix,kevin_magnussen,80.646,100.16221999999999
2022,Spanish Grand Prix,tsunoda,81.285,97.53328571428571
2022,Spanish Grand Prix,ocon,80.745,96.29398360655738
2022,Spanish Grand Prix,nan,84.138,104.76150000000001
2022,Spanish Grand Prix,hamilton,79.874,97.56012727272727
2022,Spanish Grand Prix,nan,82.92,95.6482
2022,Spanish Grand Prix,mick_schumacher,80.757,98.30720930232559
2022,Spanish Grand Prix,sainz,79.907,96.10271428571428
2022,Spanish Grand Prix,russell,79.787,100.78706779661017
2022,Spanish Grand Prix,bottas,80.781,99.80121428571428
2022,Spanish Grand Prix,nan,81.975,92.33975
2022,Spanish Grand Prix,perez,80.26,100.80120512820513
2022,Spanish Grand Prix,albon,81.572,100.41323255813954
2022,Spanish Grand Prix,zhou,81.201,102.87744186046511
2022,Monaco Grand Prix,max_verstappen,72.881,89.66091025641026
2022,Monaco Grand Prix,ricciardo,74.104,88.48938596491229
2022,Monaco Grand Prix,norris,73.226,89.27949230769231
2022,Monaco Grand Prix,vettel,73.838,88.17016867469879
2022,Monaco Grand Prix,latifi,74.91,91.5635625
2022,Monaco Grand Prix,gasly,73.21,88.47651948051949
2022,Monaco Grand Prix,perez,72.476,95.5507125
2022,Monaco Grand Prix,alonso,73.585,87.39322972972973
2022,Monaco Grand Prix,leclerc,72.517,93.4782
2022,Monaco Grand Prix,stroll,74.623,90.06592307692307
2022,Monaco Grand Prix,kevin_magnussen,73.436,88.6482
2022,Monaco Grand Prix,tsunoda,73.645,90.56943037974683
2022,Monaco Grand Prix,albon,73.882,88.98162352941176
2022,Monaco Grand Prix,zhou,74.525,89.00592307692308
2022,Monaco Grand Prix,ocon,74.26,87.89390277777778
2022,Monaco Grand Prix,hamilton,73.375,91.70076
2022,Monaco Grand Prix,mick_schumacher,73.827,89.31350793650795
2022,Monaco Grand Prix,sainz,72.7,95.60165432098766
2022,Monaco Grand Prix,russell,73.406,88.36712345679013
2022,Monaco Grand Prix,bottas,73.849,91.13289361702128
2022,Azerbaijan Grand Prix,max_verstappen,103.449,120.30543902439025
2022,Azerbaijan Grand Prix,ricciardo,104.476,119.18561538461539
2022,Azerbaijan Grand Prix,norris,104.418,122.15746511627907
2022,Azerbaijan Grand Prix,vettel,104.689,118.6074081632653
2022,Azerbaijan Grand Prix,latifi,106.07,122.2621111111111
2022,Azerbaijan Grand Prix,gasly,104.315,120.82680357142858
2022,Azerbaijan Grand Prix,perez,103.17,119.22402564102565
2022,Azerbaijan Grand Prix,alonso,104.142,118.80025581395348
2022,Azerbaijan Grand Prix,leclerc,103.224,119.14973170731707
2022,Azerbaijan Grand Prix,stroll,104.874,123.23864705882353
2022,Azerbaijan Grand Prix,kevin_magnussen,104.919,119.82707692307692
2022,Azerbaijan Grand Prix,tsunoda,104.567,121.2767
2022,Azerbaijan Grand Prix,albon,105.479,124.50025641025641
2022,Azerbaijan Grand Prix,zhou,104.913,120.365
2022,Azerbaijan Grand Prix,ocon,104.609,121.37942222222222
2022,Azerbaijan Grand Prix,hamilton,104.845,120.15928
2022,Azerbaijan Grand Prix,mick_schumacher,105.532,123.79443333333333
2022,Azerbaijan Grand Prix,sainz,103.596,121.03643181818182
2022,Azerbaijan Grand Prix,russell,104.548,120.78458
2022,Azerbaijan Grand Prix,bottas,105.115,122.0654693877551
2022,Canadian Grand Prix,max_verstappen,74.127,90.74001666666666
2022,Canadian Grand Prix,ricciardo,75.033,92.44616923076923
2022,Canadian Grand Prix,norris,74.987,91.55373584905661
2022,Canadian Grand Prix,vettel,74.442,91.67376623376623
2022,Canadian Grand Prix,latifi,76.509,92.04714285714286
2022,Canadian Grand Prix,gasly,74.879,93.86172602739725
2022,Canadian Grand Prix,perez,75.167,91.18704761904762
2022,Canadian Grand Prix,alonso,74.543,91.39960317460317
2022,Canadian Grand Prix,leclerc,74.208,89.878649122807
2022,Canadian Grand Prix,stroll,75.396,92.9986375
2022,Canadian Grand Prix,kevin_magnussen,75.499,91.81377777777777
2022,Canadian Grand Prix,tsunoda,75.567,93.40137931034482
2022,Canadian Grand Prix,albon,76.171,92.50970588235293
2022,Canadian Grand Prix,zhou,75.526,93.02055223880598
2022,Canadian Grand Prix,ocon,75.119,91.839015625
2022,Canadian Grand Prix,hamilton,75.421,92.07613207547169
2022,Canadian Grand Prix,mick_schumacher,75.516,92.6586231884058
2022,Canadian Grand Prix,sainz,74.352,93.35087837837838
2022,Canadian Grand Prix,russell,74.971,89.93472580645162
2022,Canadian Grand Prix,bottas,76.426,92.10447222222223
2022,British Grand Prix,ricciardo,89.902,105.86112499999999
2022,British Grand Prix,norris,89.102,105.22147619047618
2022,British Grand Prix,vettel,89.593,108.70358974358973
2022,British Grand Prix,leclerc,88.348,109.57707142857143
2022,British Grand Prix,stroll,89.892,107.44183333333334
2022,British Grand Prix,kevin_magnussen,90.48,107.42302439024391
2022,British Grand Prix,tsunoda,90.039,106.63695744680851
2022,British Grand Prix,zhou,89.752,106.681075
2022,British Grand Prix,hamilton,88.488,106.02345454545456
2022,British Grand Prix,mick_schumacher,89.51,105.8865111111111
2022,British Grand Prix,sainz,88.689,107.48681818181818
2022,British Grand Prix,bottas,89.185,106.21443749999999
2022,British Grand Prix,max_verstappen,87.901,105.93321428571429
2022,British Grand Prix,latifi,90.489,108.59764864864864
2022,British Grand Prix,gasly,89.885,105.25117777777777
2022,British Grand Prix,perez,88.311,112.29096774193549
2022,British Grand Prix,alonso,89.52,104.02775757575758
2022,British Grand Prix,albon,89.78,106.52046666666666
2022,British Grand Prix,ocon,89.552,105.80941935483871
2022,British Grand Prix,russell,88.426,103.91472727272726
2022,Austrian Grand Prix,max_verstappen,66.302,80.50929310344827
2022,Austrian Grand Prix,ricciardo,67.743,78.89767307692308
2022,Austrian Grand Prix,norris,69.519,76.77654166666666
2022,Austrian Grand Prix,vettel,67.476,77.412765625
2022,Austrian Grand Prix,latifi,68.149,78.34101785714286
2022,Austrian Grand Prix,gasly,67.592,78.21420634920635
2022,Austrian Grand Prix,perez,66.839,79.42346551724137
2022,Austrian Grand Prix,alonso,67.1,78.60317777777777
2022,Austrian Grand Prix,leclerc,66.557,78.53207575757575
2022,Austrian Grand Prix,stroll,67.431,78.4945254237288
2022,Austrian Grand Prix,kevin_magnussen,66.965,77.92418644067797
2022,Austrian Grand Prix,tsunoda,67.296,76.94115384615385
2022,Austrian Grand Prix,albon,67.582,76.94636842105264
2022,Austrian Grand Prix,zhou,67.889,76.85285454545455
2022,Austrian Grand Prix,ocon,67.462,81.22177777777777
2022,Austrian Grand Prix,hamilton,66.909,81.5630975609756
2022,Austrian Grand Prix,mick_schumacher,67.246,77.87571929824561
2022,Austrian Grand Prix,sainz,67.039,79.9456393442623
2022,Austrian Grand Prix,russell,66.702,78.907
2022,Austrian Grand Prix,bottas,67.522,77.10831818181818
2022,French Grand Prix,max_verstappen,92.272,107.08494736842106
2022,French Grand Prix,ricciardo,93.788,114.1165
2022,French Grand Prix,norris,93.607,112.57705263157895
2022,French Grand Prix,vettel,94.42,111.66357777777777
2022,French Grand Prix,latifi,93.841,115.93975471698113
2022,French Grand Prix,gasly,93.869,117.61927272727272
2022,French Grand Prix,perez,93.293,112.6023125
2022,French Grand Prix,alonso,93.505,112.66306382978723
2022,French Grand Prix,leclerc,92.628,110.52864444444444
2022,French Grand Prix,stroll,94.177,112.10013953488371
2022,French Grand Prix,nan,95.426,108.42555555555556
2022,French Grand Prix,kevin_magnussen,93.928,111.67335849056605
2022,French Grand Prix,tsunoda,93.751,116.96055555555556
2022,French Grand Prix,albon,93.558,116.03792307692308
2022,French Grand Prix,zhou,93.911,113.96587234042552
2022,French Grand Prix,ocon,94.122,109.2717142857143
2022,French Grand Prix,mick_schumacher,94.222,113.76334285714286
2022,French Grand Prix,sainz,92.527,107.43088571428572
2022,French Grand Prix,russell,93.291,115.61576923076925
2022,French Grand Prix,nan,96.332,106.9133
2022,French Grand Prix,hamilton,93.255,107.49504
2022,French Grand Prix,bottas,93.872,114.98714285714286
2022,Hungarian Grand Prix,max_verstappen,78.728,98.159
2022,Hungarian Grand Prix,ricciardo,78.872,96.47676785714285
2022,Hungarian Grand Prix,norris,78.662,98.72686538461538
2022,Hungarian Grand Prix,vettel,79.253,102.3723220338983
2022,Hungarian Grand Prix,latifi,80.488,99.18366666666667
2022,Hungarian Grand Prix,gasly,79.73,103.79611475409837
2022,Hungarian Grand Prix,perez,79.397,102.6440576923077
2022,Hungarian Grand Prix,alonso,79.049,98.09157142857143
2022,Hungarian Grand Prix,leclerc,78.445,102.58973469387755
2022,Hungarian Grand Prix,stroll,79.702,103.29662711864407
2022,Hungarian Grand Prix,kevin_magnussen,79.818,100.62204918032786
2022,Hungarian Grand Prix,tsunoda,80.521,102.291390625
2022,Hungarian Grand Prix,albon,80.615,103.93017543859649
2022,Hungarian Grand Prix,zhou,79.605,102.09325925925926
2022,Hungarian Grand Prix,ocon,79.614,101.97672307692308
2022,Hungarian Grand Prix,hamilton,79.547,102.19632608695652
2022,Hungarian Grand Prix,mick_schumacher,79.985,101.79177966101695
2022,Hungarian Grand Prix,sainz,78.676,101.79794230769231
2022,Hungarian Grand Prix,russell,79.355,99.72478571428572
2022,Hungarian Grand Prix,nan,81.179,101.5755
2022,Hungarian Grand Prix,bottas,79.411,103.42383333333335
2022,Belgian Grand Prix,max_verstappen,105.184,115.79106666666667
2022,Belgian Grand Prix,ricciardo,106.646,119.10777419354838
2022,Belgian Grand Prix,norris,105.965,118.9448620689655
2022,Belgian Grand Prix,vettel,106.166,119.92296428571429
2022,Belgian Grand Prix,latifi,106.811,122.4145
2022,Belgian Grand Prix,perez,105.047,119.80775862068967
2022,Belgian Grand Prix,alonso,106.061,121.70877142857142
2022,Belgian Grand Prix,leclerc,106.12,118.43739285714285
2022,Belgian Grand Prix,stroll,106.635,119.58776923076924
2022,Belgian Grand Prix,kevin_magnussen,106.982,120.5284347826087
2022,Belgian Grand Prix,tsunoda,107.035,120.90013513513514
2022,Belgian Grand Prix,albon,106.836,120.76466666666667
2022,Belgian Grand Prix,zhou,107.089,124.28543243243243
2022,Belgian Grand Prix,ocon,106.601,118.50776315789474
2022,Belgian Grand Prix,nan,112.065,118.52390909090909
2022,Belgian Grand Prix,hamilton,106.769,119.2111875
2022,Belgian Grand Prix,mick_schumacher,109.941,123.23086666666667
2022,Belgian Grand Prix,sainz,105.824,117.11846428571428
2022,Belgian Grand Prix,russell,106.071,119.53121621621621
2022,Belgian Grand Prix,bottas,106.881,122.56911538461539
2022,Belgian Grand Prix,gasly,106.604,120.28056000000001
2022,Dutch Grand Prix,max_verstappen,71.793,87.27036585365853
2022,Dutch Grand Prix,ricciardo,73.077,87.42175471698113
2022,Dutch Grand Prix,norris,72.448,86.85167741935484
2022,Dutch Grand Prix,vettel,72.491,88.76908823529412
2022,Dutch Grand Prix,latifi,73.625,90.76161194029851
2022,Dutch Grand Prix,gasly,73.046,92.99282456140351
2022,Dutch Grand Prix,perez,72.176,90.78160294117647
2022,Dutch Grand Prix,alonso,72.327,86.5463606557377
2022,Dutch Grand Prix,leclerc,71.632,89.64534920634921
2022,Dutch Grand Prix,stroll,72.746,88.4031935483871
2022,Dutch Grand Prix,kevin_magnussen,72.606,89.93938333333334
2022,Dutch Grand Prix,tsunoda,73.256,88.90426229508196
2022,Dutch Grand Prix,albon,72.775,91.48761666666665
2022,Dutch Grand Prix,zhou,73.421,90.57975
2022,Dutch Grand Prix,ocon,73.003,87.1962794117647
2022,Dutch Grand Prix,hamilton,72.156,93.00393333333334
2022,Dutch Grand Prix,mick_schumacher,72.558,89.56483333333334
2022,Dutch Grand Prix,sainz,71.971,90.82886153846154
2022,Dutch Grand Prix,russell,71.698,88.70162686567164
2022,Dutch Grand Prix,bottas,73.359,90.54742307692308
2022,Italian Grand Prix,max_verstappen,81.252,96.19259677419355
2022,Italian Grand Prix,ricciardo,82.871,97.16226666666667
2022,Italian Grand Prix,norris,82.319,97.14843283582088
2022,Italian Grand Prix,latifi,82.776,100.60133962264152
2022,Italian Grand Prix,gasly,82.755,100.98780000000001
2022,Italian Grand Prix,perez,81.848,101.1807258064516
2022,Italian Grand Prix,alonso,82.306,97.08609836065574
2022,Italian Grand Prix,leclerc,81.599,102.01738775510204
2022,Italian Grand Prix,stroll,83.688,101.41476666666667
2022,Italian Grand Prix,kevin_magnussen,83.203,98.97728070175438
2022,Italian Grand Prix,tsunoda,82.43,98.06047222222223
2022,Italian Grand Prix,nan,82.835,96.799775
2022,Italian Grand Prix,zhou,82.657,100.86312903225807
2022,Italian Grand Prix,ocon,82.506,97.04392063492064
2022,Italian Grand Prix,nan,84.731,102.08011764705883
2022,Italian Grand Prix,hamilton,82.503,99.24956896551724
2022,Italian Grand Prix,sainz,81.664,97.92838
2022,Italian Grand Prix,russell,82.357,97.18038095238094
2022,Italian Grand Prix,bottas,82.95,96.895
2022,Italian Grand Prix,nan,84.317,96.60868181818182
2022,Italian Grand Prix,vettel,83.104,101.6107894736842
2022,Italian Grand Prix,mick_schumacher,83.392,104.07915384615384
2022,Italian Grand Prix,de_vries,82.869,102.43947368421053
2022,Singapore Grand Prix,max_verstappen,102.926,118.70607407407407
2022,Singapore Grand Prix,ricciardo,105.447,122.46926315789474
2022,Singapore Grand Prix,norris,104.013,122.46280000000002
2022,Singapore Grand Prix,vettel,104.249,119.72590909090908
2022,Singapore Grand Prix,latifi,106.553,122.29546875
2022,Singapore Grand Prix,gasly,104.469,121.7181590909091
2022,Singapore Grand Prix,perez,103.839,120.88821739130435
2022,Singapore Grand Prix,alonso,103.52,119.14038235294117
2022,Singapore Grand Prix,leclerc,102.795,116.95108333333333
2022,Singapore Grand Prix,stroll,103.982,117.56942857142857
2022,Singapore Grand Prix,kevin_magnussen,104.422,117.26105
2022,Singapore Grand Prix,tsunoda,105.211,123.30666666666667
2022,Singapore Grand Prix,albon,105.144,123.40002325581395
2022,Singapore Grand Prix,zhou,104.524,123.0171111111111
2022,Singapore Grand Prix,ocon,103.412,120.05186046511629
2022,Singapore Grand Prix,hamilton,103.033,119.60133333333334
2022,Singapore Grand Prix,mick_schumacher,105.623,121.25793333333333
2022,Singapore Grand Prix,sainz,102.587,118.83412820512821
2022,Singapore Grand Prix,russell,102.911,120.3673111111111
2022,Singapore Grand Prix,bottas,103.431,118.64397674418605
2022,Japanese Grand Prix,max_verstappen,90.671,108.80864102564104
2022,Japanese Grand Prix,ricciardo,91.86,109.6395
2022,Japanese Grand Prix,norris,91.747,109.0728918918919
2022,Japanese Grand Prix,vettel,92.222,109.32765217391305
2022,Japanese Grand Prix,latifi,92.868,117.2829534883721
2022,Japanese Grand Prix,gasly,92.881,113.81697222222222
2022,Japanese Grand Prix,perez,91.514,109.08555555555556
2022,Japanese Grand Prix,alonso,91.32,108.18096774193549
2022,Japanese Grand Prix,leclerc,90.98,111.196425
2022,Japanese Grand Prix,stroll,91.838,111.3104090909091
2022,Japanese Grand Prix,kevin_magnussen,92.29,111.30894736842104
2022,Japanese Grand Prix,tsunoda,92.377,112.75191071428571
2022,Japanese Grand Prix,albon,91.946,113.55287804878049
2022,Japanese Grand Prix,zhou,92.385,112.2043023255814
2022,Japanese Grand Prix,ocon,91.75,107.46903571428571
2022,Japanese Grand Prix,hamilton,91.589,108.2707380952381
2022,Japanese Grand Prix,mick_schumacher,92.366,109.3488888888889
2022,Japanese Grand Prix,sainz,90.965,109.52830612244897
2022,Japanese Grand Prix,russell,91.53,108.36762222222221
2022,Japanese Grand Prix,bottas,91.971,114.52246808510637
2022,United States Grand Prix,max_verstappen,95.825,107.36468181818182
2022,United States Grand Prix,norris,97.449,110.78574545454546
2022,United States Grand Prix,vettel,97.151,109.92824528301887
2022,United States Grand Prix,gasly,97.29,111.17231372549018
2022,United States Grand Prix,perez,96.397,108.63357777777779
2022,United States Grand Prix,alonso,96.928,110.44709615384615
2022,United States Grand Prix,stroll,97.215,110.24505660377359
2022,United States Grand Prix,tsunoda,97.888,112.6798431372549
2022,United States Grand Prix,albon,97.904,112.49082692307692
2022,United States Grand Prix,zhou,98.276,108.9695641025641
2022,United States Grand Prix,nan,99.911,108.31211111111111
2022,United States Grand Prix,ocon,97.468,110.6618679245283
2022,United States Grand Prix,nan,98.951,117.5292
2022,United States Grand Prix,hamilton,96.401,106.85297727272727
2022,United States Grand Prix,nan,100.325,115.50982352941176
2022,United States Grand Prix,mick_schumacher,98.132,110.5292888888889
2022,United States Grand Prix,sainz,96.271,107.47547169811321
2022,United States Grand Prix,russell,97.064,111.26818181818182
2022,United States Grand Prix,nan,100.175,110.89753333333333
2022,United States Grand Prix,nan,103.063,122.40100000000001
2022,United States Grand Prix,ricciardo,97.622,108.56576595744681
2022,United States Grand Prix,latifi,98.028,112.77102941176472
2022,United States Grand Prix,leclerc,96.145,106.29715000000002
2022,United States Grand Prix,kevin_magnussen,97.519,109.44948648648648
2022,United States Grand Prix,bottas,97.31,108.44293750000001
